ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
74055;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;64 boulevard Exelmans, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2022-03-31;2022;3;Page DMR Paris.fr;DPE-STPP-DT;S2022C074055;"{""coordinates"": [2.261747805120253, 48.842564003173166], ""type"": ""Point""}";48.842564003173166,2.261747805120253;2022-03
52134;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;130 avenue Emile Zola, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2021-11-23;2021;11;Page DMR Paris.fr;DVD;S2021K052134;"{""coordinates"": [2.2925590018410547, 48.846779997669096], ""type"": ""Point""}";48.846779997669096,2.2925590018410547;2021-11
10873;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;20 rue Sorbier, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2022-04-05;2022;4;Page DMR Paris.fr;;S2022D010873;"{""coordinates"": [2.3908570005467276, 48.867053999859685], ""type"": ""Point""}";48.867053999859685,2.3908570005467276;2022-04
12417;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;2 boulevard Morland, 75004 PARIS;75001;Paris 1;4;ARSENAL;2022-04-06;2022;4;IOPage DMR Paris.fr application;DEVE-SAB;A2022D012417;"{""coordinates"": [2.365473301417255, 48.84779400182275], ""type"": ""Point""}";48.84779400182275,2.365473301417255;2022-04
55682;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;Place Charles de Gaulle Place Charles de Gaulle, 75008 PARIS;75008;Paris 8;8;HOCHE - FRIEDLAND;2021-11-24;2021;11;Androï;DEVE-SAB;G2021K055682;"{""coordinates"": [2.295675299152665, 48.87420999571611], ""type"": ""Point""}";48.87420999571611,2.295675299152665;2021-11
35175;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;7 rue Rodier, 75009 PARIS;75009;Paris 9;9;PIGALLE - MARTYRS;2022-04-15;2022;4;Page DMR Paris.fr;;S2022D035175;"{""coordinates"": [2.342325699281752, 48.8776799956287], ""type"": ""Point""}";48.8776799956287,2.342325699281752;2022-04
63525;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;3 Rue de la Chine, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2021-11-28;2021;11;Androï;;G2021K063525;"{""coordinates"": [2.4012427030647703, 48.86467999855791], ""type"": ""Point""}";48.86467999855791,2.4012427030647703;2021-11
20265;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;10 avenue de la République, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2022-04-09;2022;4;Page DMR Paris.fr;DEVE-SAB;S2022D020265;"{""coordinates"": [2.366686597283873, 48.86660800153297], ""type"": ""Point""}";48.86660800153297,2.366686597283873;2022-04
71926;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;38 Rue de Reuilly, 75012 PARIS;75012;Paris 12;12;JARDIN DE REUILLY;2022-03-30;2022;3;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022C071926;"{""coordinates"": [2.3882910984866954, 48.84561499697089], ""type"": ""Point""}";48.84561499697089,2.3882910984866954;2022-03
72738;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;78 rue Manin, 75019 PARIS;75019;Paris 19;19;DANUBE;2022-03-30;2022;3;IOPage DMR Paris.fr application;DEVE-SAB;A2022C072738;"{""coordinates"": [2.393659802256654, 48.885650000371875], ""type"": ""Point""}";48.885650000371875,2.393659802256654;2022-03
3622;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;4 Rue de Lyon, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2022-04-02;2022;4;IOPage DMR Paris.fr application;DVD;A2022D003622;"{""coordinates"": [2.3724937016467806, 48.84633000238699], ""type"": ""Point""}";48.84633000238699,2.3724937016467806;2022-04
7572;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;30 Boulevard des Italiens, 75009 PARIS;75009;Paris 9;9;OPERA - CHAUSSEE D'ANTIN;2022-04-04;2022;4;IOPage DMR Paris.fr application;DVD;A2022D007572;"{""coordinates"": [2.3355720019118364, 48.87141400246593], ""type"": ""Point""}";48.87141400246593,2.3355720019118364;2022-04
4601;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;23 Boulevard de Charonne, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2022-04-03;2022;4;Androï;DEVE-SAB;G2022D004601;"{""coordinates"": [2.3983819991594837, 48.85046000224552], ""type"": ""Point""}";48.85046000224552,2.3983819991594837;2022-04
32710;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;14 Rue Charles Nicolle, 75012 PARIS;75012;Paris 12;12;JARDIN DE REUILLY;2021-08-17;2021;8;IOPage DMR Paris.fr application;DEVE-SAB;A2021H032710;"{""coordinates"": [2.3863142066654235, 48.84380999750322], ""type"": ""Point""}";48.84380999750322,2.3863142066654235;2021-08
30425;Arbres, végétaux et animaux;Herbes éparses;62 Rue du Faubourg Saint-Honoré, 75008 PARIS;75008;Paris 8;8;ELYSEES - MADELEINE;2021-08-16;2021;8;Androï;DPE-STPP-DT;G2021H030425;"{""coordinates"": [2.3187391998991473, 48.869896000335416], ""type"": ""Point""}";48.869896000335416,2.3187391998991473;2021-08
32769;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;1 avenue de Breteuil, 75007 PARIS;75007;Paris 7;7;ECOLE MILITAIRE;2021-08-17;2021;8;Page DMR Paris.fr;DEVE-SAB;S2021H032769;"{""coordinates"": [2.312780401387786, 48.85289999492168], ""type"": ""Point""}";48.85289999492168,2.312780401387786;2021-08
27185;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;32 Rue de la Grande Truanderie, 75001 PARIS;75001;Paris 1;1;LES HALLES;2021-07-10;2021;7;IOPage DMR Paris.fr application;;A2021G027185;"{""coordinates"": [2.348147898314618, 48.86312999888102], ""type"": ""Point""}";48.86312999888102,2.348147898314618;2021-07
6937;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre impossible à caler;73 rue de Rennes, 75006 PARIS;75006;Paris 6;6;RENNES;2022-04-04;2022;4;Page DMR Paris.fr;DVD;S2022D006937;"{""coordinates"": [2.3305197008201755, 48.85072000202894], ""type"": ""Point""}";48.85072000202894,2.3305197008201755;2022-04
37790;Arbres, végétaux et animaux;Présence de rats;7 Rue Pajol, 75018 PARIS;75018;Paris 18;18;LA CHAPELLE - MARX DORMOY;2021-07-15;2021;7;IOPage DMR Paris.fr application;DASES;A2021G037790;"{""coordinates"": [2.3602892946431107, 48.885299998501836], ""type"": ""Point""}";48.885299998501836,2.3602892946431107;2021-07
1531;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;163 Rue Saint-Denis, 75002 PARIS;75001;Paris 1;2;MONTORGUEIL - SAINT-DENIS;2022-04-01;2022;4;IOPage DMR Paris.fr application;;A2022D001531;"{""coordinates"": [2.3503081953112734, 48.865196003295], ""type"": ""Point""}";48.865196003295,2.3503081953112734;2022-04
25393;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;117 Boulevard de Ménilmontant, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2022-04-11;2022;4;IOPage DMR Paris.fr application;DVD;A2022D025393;"{""coordinates"": [2.3840267995796287, 48.865864002238396], ""type"": ""Point""}";48.865864002238396,2.3840267995796287;2022-04
44164;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;134 Rue Amelot, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-07-17;2021;7;Androï;DEVE-SAB;G2021G044164;"{""coordinates"": [2.366762202131313, 48.86486400105592], ""type"": ""Point""}";48.86486400105592,2.366762202131313;2021-07
23959;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;39 avenue Claude Vellefaux, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2021-07-09;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G023959;"{""coordinates"": [2.37013960227933, 48.87740299633554], ""type"": ""Point""}";48.87740299633554,2.37013960227933;2021-07
64228;Arbres, végétaux et animaux;Herbes éparses;27 Rue de l'Évangile, 75018 PARIS;75018;Paris 18;18;CHARLES HERMITE - EVANGILE;2022-03-27;2022;3;Androï;DPE-STPP-DT;G2022C064228;"{""coordinates"": [2.364102098503787, 48.893696003492316], ""type"": ""Point""}";48.893696003492316,2.364102098503787;2022-03
57645;Arbres, végétaux et animaux;Herbes éparses;68 Rue Laugier, 75017 PARIS;75017;Paris 17;17;CHAMPERRET - BERTHIER;2022-03-25;2022;3;Androï;DPE-STPP-DT;G2022C057645;"{""coordinates"": [2.2925054991687683, 48.88416299894541], ""type"": ""Point""}";48.88416299894541,2.2925054991687683;2022-03
41649;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;12 boulevard Henri Iv, 75004 PARIS;75001;Paris 1;4;ARSENAL;2021-08-21;2021;8;Androï;DEVE-SAB;G2021H041649;"{""coordinates"": [2.362957198544499, 48.85113499481371], ""type"": ""Point""}";48.85113499481371,2.362957198544499;2021-08
38623;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;73 avenue Parmentier, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-08-19;2021;8;Androï;DEVE-SAB;G2021H038623;"{""coordinates"": [2.3749843066758607, 48.86435300198847], ""type"": ""Point""}";48.86435300198847,2.3749843066758607;2021-08
64540;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;22 rue Brochant, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2022-03-27;2022;3;IOPage DMR Paris.fr application;DVD;A2022C064540;"{""coordinates"": [2.318536003404336, 48.8892019988888], ""type"": ""Point""}";48.8892019988888,2.318536003404336;2022-03
39668;Arbres, végétaux et animaux;Présence de rats;8 rue des Pruniers, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2021-08-20;2021;8;Page DMR Paris.fr;DASES;S2021H039668;"{""coordinates"": [2.390912506252896, 48.86454999762598], ""type"": ""Point""}";48.86454999762598,2.390912506252896;2021-08
27837;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;51 Avenue Victor Hugo, 75116 PARIS;75016;Paris 16;16;CHAILLOT;2021-06-10;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F027837;"{""coordinates"": [2.289272994971494, 48.87113999668833], ""type"": ""Point""}";48.87113999668833,2.289272994971494;2021-06
39225;Arbres, végétaux et animaux;Présence de rats;44 Avenue de la Porte des Poissonniers, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2022-04-17;2022;4;IOPage DMR Paris.fr application;DASES;A2022D039225;"{""coordinates"": [2.3525126033724852, 48.90008999869218], ""type"": ""Point""}";48.90008999869218,2.3525126033724852;2022-04
30196;Arbres, végétaux et animaux;Herbes éparses;16 Rue Trolley de Prévaux, 75013 PARIS;75013;Paris 13;13;MASSENA - JEANNE D'ARC;2021-06-11;2021;6;Androï;DPE-STPP-DT;G2021F030196;"{""coordinates"": [2.371965204954125, 48.825934998653025], ""type"": ""Point""}";48.825934998653025,2.371965204954125;2021-06
30256;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;1055 Avenue de la Porte de la Villette, 75019 PARIS;75019;Paris 19;19;ROSA PARKS - MACDONALD;2021-06-11;2021;6;Androï;;G2021F030256;"{""coordinates"": [2.387453806648227, 48.899605001184966], ""type"": ""Point""}";48.899605001184966,2.387453806648227;2021-06
33454;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;33 rue Ganneron, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-07-13;2021;7;Page DMR Paris.fr;DEVE-SAB;S2021G033454;"{""coordinates"": [2.327882802485147, 48.88784399957951], ""type"": ""Point""}";48.88784399957951,2.327882802485147;2021-07
25362;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;32 Rue de la Grande Truanderie, 75001 PARIS;75001;Paris 1;1;LES HALLES;2021-07-09;2021;7;IOPage DMR Paris.fr application;;A2021G025362;"{""coordinates"": [2.348147898314618, 48.86312999888102], ""type"": ""Point""}";48.86312999888102,2.348147898314618;2021-07
33636;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;112 Avenue Ledru Rollin, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-07-13;2021;7;Androï;DEVE-SAB;G2021G033636;"{""coordinates"": [2.3770957027003305, 48.852752995545366], ""type"": ""Point""}";48.852752995545366,2.3770957027003305;2021-07
22767;Arbres, végétaux et animaux;Présence de rats;27 boulevard de l'Yser, 75017 PARIS;75017;Paris 17;17;TERNES - MAILLOT;2021-08-11;2021;8;Page DMR Paris.fr;DASES;S2021H022767;"{""coordinates"": [2.2866246962274914, 48.884120000646085], ""type"": ""Point""}";48.884120000646085,2.2866246962274914;2021-08
11235;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;23 Rue du Général Brunet, 75019 PARIS;75019;Paris 19;19;DANUBE;2021-08-06;2021;8;Androï;DEVE-SAB;G2021H011235;"{""coordinates"": [2.391315194819223, 48.88083600020595], ""type"": ""Point""}";48.88083600020595,2.391315194819223;2021-08
31282;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;84 Avenue de Wagram, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-08-16;2021;8;IOPage DMR Paris.fr application;DEVE-SAB;A2021H031282;"{""coordinates"": [2.3015184051834945, 48.88236999896449], ""type"": ""Point""}";48.88236999896449,2.3015184051834945;2021-08
78866;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;159 Rue Saint-Maur, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2021-07-31;2021;7;Androï;;G2021G078866;"{""coordinates"": [2.374237804091851, 48.868781998192645], ""type"": ""Point""}";48.868781998192645,2.374237804091851;2021-07
62193;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;17a Avenue Parmentier, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-07-24;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G062193;"{""coordinates"": [2.378406299706185, 48.86049699843118], ""type"": ""Point""}";48.86049699843118,2.378406299706185;2021-07
61513;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;23 Rue de Lévis, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2021-07-24;2021;7;IOPage DMR Paris.fr application;;A2021G061513;"{""coordinates"": [2.315489301692475, 48.88224999638654], ""type"": ""Point""}";48.88224999638654,2.315489301692475;2021-07
63127;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;13 boulevard Richard-Lenoir, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2021-07-25;2021;7;Androï;DEVE-SAB;G2021G063127;"{""coordinates"": [2.37033489668623, 48.85587999740456], ""type"": ""Point""}";48.85587999740456,2.37033489668623;2021-07
63177;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;1 Avenue d'Italie, 75013 PARIS;75013;Paris 13;13;NATIONALE - DEUX MOULINS;2021-07-25;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G063177;"{""coordinates"": [2.356307995563104, 48.83036000235185], ""type"": ""Point""}";48.83036000235185,2.356307995563104;2021-07
13935;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;14 Villa du Bel Air, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2021-09-05;2021;9;IOPage DMR Paris.fr application;DEVE-SAB;A2021I013935;"{""coordinates"": [2.4086465956865846, 48.842383997639324], ""type"": ""Point""}";48.842383997639324,2.4086465956865846;2021-09
35522;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;93 Rue Didot, 75014 PARIS;75014;Paris 14;14;DIDOT - PORTE DE VANVES;2021-07-14;2021;7;IOPage DMR Paris.fr application;;A2021G035522;"{""coordinates"": [2.3166902061410757, 48.828728003160776], ""type"": ""Point""}";48.828728003160776,2.3166902061410757;2021-07
742;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;2 Pont National, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2021-08-01;2021;8;Androï;;G2021H000742;"{""coordinates"": [2.3857256975248524, 48.82720000202047], ""type"": ""Point""}";48.82720000202047,2.3857256975248524;2021-08
38639;Arbres, végétaux et animaux;Herbes éparses;19P Rue Adolphe Mille, 75019 PARIS;75019;Paris 19;19;MANIN - JAURES;2021-07-15;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G038639;"{""coordinates"": [2.388068993839111, 48.8895799978253], ""type"": ""Point""}";48.8895799978253,2.388068993839111;2021-07
25384;Arbres, végétaux et animaux;Présence de rats;44 rue Boursault, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2021-08-13;2021;8;Page DMR Paris.fr;DASES;S2021H025384;"{""coordinates"": [2.319250596984842, 48.88486499995273], ""type"": ""Point""}";48.88486499995273,2.319250596984842;2021-08
17761;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;48 avenue des Gobelins, 75013 PARIS;75013;Paris 13;13;CROULEBARBE;2021-08-09;2021;8;Androï;DVD;G2021H017761;"{""coordinates"": [2.3532535933376044, 48.83423199835254], ""type"": ""Point""}";48.83423199835254,2.3532535933376044;2021-08
32031;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;5 Rue de l'Abbé Gillet, 75016 PARIS;75016;Paris 16;16;MUETTE SUD;2021-07-12;2021;7;IOPage DMR Paris.fr application;;A2021G032031;"{""coordinates"": [2.2805059974708093, 48.85684599852059], ""type"": ""Point""}";48.85684599852059,2.2805059974708093;2021-07
11639;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;8 Avenue du Docteur Arnold Netter, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2021-08-06;2021;8;IOPage DMR Paris.fr application;DEVE-SAB;A2021H011639;"{""coordinates"": [2.4050269935744826, 48.84139299847694], ""type"": ""Point""}";48.84139299847694,2.4050269935744826;2021-08
54872;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;131 boulevard Vincent Auriol, 75013 PARIS;75013;Paris 13;13;SALPETRIERE - AUSTERLITZ;2021-09-19;2021;9;Page DMR Paris.fr;DPE-STPP-DT;S2021I054872;"{""coordinates"": [2.3634520021251686, 48.833035003205666], ""type"": ""Point""}";48.833035003205666,2.3634520021251686;2021-09
43379;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;Square Barye, 75004 PARIS;75001;Paris 1;4;LES ILES;2021-07-17;2021;7;Androï;DEVE-SAB;G2021G043379;"{""coordinates"": [2.359799000501743, 48.850033002849656], ""type"": ""Point""}";48.850033002849656,2.359799000501743;2021-07
20876;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;32 Rue de la Grande Truanderie, 75001 PARIS;75001;Paris 1;1;LES HALLES;2021-07-08;2021;7;IOPage DMR Paris.fr application;;A2021G020876;"{""coordinates"": [2.348147898314618, 48.86312999888102], ""type"": ""Point""}";48.86312999888102,2.348147898314618;2021-07
47255;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;2 Boulevard du Temple, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2021-07-19;2021;7;IOPage DMR Paris.fr application;DEVE-SAB;A2021G047255;"{""coordinates"": [2.36697080032559, 48.86335999890966], ""type"": ""Point""}";48.86335999890966,2.36697080032559;2021-07
59670;Arbres, végétaux et animaux;Présence de souris;25 rue Petit, 75019 PARIS;75019;Paris 19;19;MANIN - JAURES;2021-09-20;2021;9;Page DMR Paris.fr;DASES;S2021I059670;"{""coordinates"": [2.381994494438446, 48.884906996074214], ""type"": ""Point""}";48.884906996074214,2.381994494438446;2021-09
10360;Arbres, végétaux et animaux;Présence de rats;2 place Saint-Pierre, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2021-08-05;2021;8;Page DMR Paris.fr;DASES;S2021H010360;"{""coordinates"": [2.34396100397074, 48.88463600209925], ""type"": ""Point""}";48.88463600209925,2.34396100397074;2021-08
8957;Arbres, végétaux et animaux;Herbes éparses;10 rue du Niger, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2021-09-03;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I008957;"{""coordinates"": [2.4089038061214034, 48.84387599799153], ""type"": ""Point""}";48.84387599799153,2.4089038061214034;2021-09
8502;Arbres, végétaux et animaux;Présence de rats;31 Avenue Emile Zola, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2021-08-04;2021;8;IOPage DMR Paris.fr application;DASES;A2021H008502;"{""coordinates"": [2.2813320059415223, 48.846393997243936], ""type"": ""Point""}";48.846393997243936,2.2813320059415223;2021-08
